,Course Subject,Course Number,Course Name,Topic,URI
302,AHSC,323,Gender and Leisure,social construction,http://dbpedia.org/resource/Social_constructionism
303,AHSC,323,Gender and Leisure,gender role,http://dbpedia.org/resource/Gender_role
304,AHSC,460,Health Promotion,health promotion,http://dbpedia.org/resource/Health_promotion
305,AHSC,460,Health Promotion,stress management,http://dbpedia.org/resource/Stress_management
306,AHSC,460,Health Promotion,stress,http://dbpedia.org/resource/Psychological_stress
307,AHSC,460,Health Promotion,psychosomatic,http://dbpedia.org/resource/Psychosomatic_medicine
308,AHSC,321,Historical Foundations of Leisure and Recreation,health promotion,http://dbpedia.org/resource/Health_promotion
309,AHSC,321,Historical Foundations of Leisure and Recreation,stress management,http://dbpedia.org/resource/Stress_management
310,AHSC,321,Historical Foundations of Leisure and Recreation,stress,http://dbpedia.org/resource/Psychological_stress
311,AHSC,321,Historical Foundations of Leisure and Recreation,psychosomatic,http://dbpedia.org/resource/Psychosomatic_medicine
312,AHSC,436,Internship in Youth and Family Work,BA,http://dbpedia.org/resource/Bachelor's_degree
313,AHSC,436,Internship in Youth and Family Work,child welfare,http://dbpedia.org/resource/Child_protection
314,AHSC,230,Interpersonal Communication and Relationships,communication,http://dbpedia.org/resource/Interpersonal_communication
315,AHSC,230,Interpersonal Communication and Relationships,interpersonal communication,http://dbpedia.org/resource/Interpersonal_communication
316,AHSC,315,Interviewing,communication,http://dbpedia.org/resource/Communication
317,AHSC,270,Introduction to Human Relations Theory and Research,systems theory,http://dbpedia.org/resource/Systems_theory
318,AHSC,270,Introduction to Human Relations Theory and Research,interventionist,http://dbpedia.org/resource/Economic_interventionism
319,AHSC,270,Introduction to Human Relations Theory and Research,social science,http://dbpedia.org/resource/Social_science
320,AHSC,270,Introduction to Human Relations Theory and Research,social justice,http://dbpedia.org/resource/Social_justice
321,AHSC,330,Leadership and Facilitation in Small Groups,group behaviour,http://dbpedia.org/resource/Group_dynamics
322,AHSC,330,Leadership and Facilitation in Small Groups,communication,http://dbpedia.org/resource/Communication
323,AHSC,330,Leadership and Facilitation in Small Groups,conflict management,http://dbpedia.org/resource/Conflict_management
324,AHSC,350,Leisure Education,philosophy,http://dbpedia.org/resource/Philosophy
325,AHSC,361,Leisure Services Leadership,group dynamics,http://dbpedia.org/resource/Group_dynamics
326,AHSC,220,Lifespan Growth and Development for Practitioners,biopsychosocial,http://dbpedia.org/resource/Biopsychosocial_model
327,AHSC,319,Older Adulthood: Issues and Intervention,Adulthood,http://dbpedia.org/resource/Adult
328,AHSC,319,Older Adulthood: Issues and Intervention,ageism,http://dbpedia.org/resource/Ageism
329,AHSC,332,Organization Development I,Organization Development,http://dbpedia.org/resource/Organization_development
330,AHSC,332,Organization Development I,open systems,http://dbpedia.org/resource/Thermodynamic_system
331,AHSC,332,Organization Development I,evolution,http://dbpedia.org/resource/Evolution
332,AHSC,332,Organization Development I,organizational learning,http://dbpedia.org/resource/Organizational_learning
333,AHSC,425,Organization Development II,Organization Development,http://dbpedia.org/resource/Organization_development
334,AHSC,475,Organizational and Community Leadership: A Systems Approach,systems thinking,http://dbpedia.org/resource/Systems_theory
335,AHSC,475,Organizational and Community Leadership: A Systems Approach,ethics,http://dbpedia.org/resource/Ethics
336,AHSC,415,Organizational and Community Sustainability,Sustainability,http://dbpedia.org/resource/Sustainability
337,AHSC,415,Organizational and Community Sustainability,goal setting,http://dbpedia.org/resource/Goal_setting
338,AHSC,415,Organizational and Community Sustainability,recycling,http://dbpedia.org/resource/Recycling
339,AHSC,415,Organizational and Community Sustainability,logistics,http://dbpedia.org/resource/Logistics
340,AHSC,415,Organizational and Community Sustainability,biodiversity,http://dbpedia.org/resource/Biodiversity
341,AHSC,415,Organizational and Community Sustainability,social innovation,http://dbpedia.org/resource/Social_innovation
342,AHSC,415,Organizational and Community Sustainability,sustainable development,http://dbpedia.org/resource/Sustainable_development
343,AHSC,370,Organizational Development and Change: Models and Methods,interventionist,http://dbpedia.org/resource/Economic_interventionism
344,AHSC,360,Play Adult Learning and Development,social class,http://dbpedia.org/resource/Social_class
345,AHSC,421,Political and Legal Aspects of Leisure Services,Quebec,http://dbpedia.org/resource/Quebec
346,AHSC,421,Political and Legal Aspects of Leisure Services,Civil Code,http://dbpedia.org/resource/Civil_code
347,AHSC,421,Political and Legal Aspects of Leisure Services,Canadian Constitution,http://dbpedia.org/resource/Constitution_of_Canada
348,AHSC,421,Political and Legal Aspects of Leisure Services,Canadian,http://dbpedia.org/resource/Canada
349,AHSC,335,Power and Conflict Resolution in Human Systems,ethics,http://dbpedia.org/resource/Ethics
350,AHSC,225,Principles of Experiential and Action Learning and the Reflective Practitioner,integral,http://dbpedia.org/resource/Integral
351,AHSC,225,Principles of Experiential and Action Learning and the Reflective Practitioner,action learning,http://dbpedia.org/resource/Action_learning
352,AHSC,382,Qualitative Research Methods for Practitioners,participant observation,http://dbpedia.org/resource/Participant_observation
353,AHSC,241,Recreation and Leisure in Contemporary Society,integral,http://dbpedia.org/resource/Integral
354,AHSC,311,Respecting Diversity in Human Relations,disability,http://dbpedia.org/resource/Ableism
355,AHSC,311,Respecting Diversity in Human Relations,sexual orientation,http://dbpedia.org/resource/Sexual_orientation
356,AHSC,311,Respecting Diversity in Human Relations,social class,http://dbpedia.org/resource/Social_class
357,AHSC,311,Respecting Diversity in Human Relations,Canada,http://dbpedia.org/resource/Canada
358,AHSC,311,Respecting Diversity in Human Relations,social justice,http://dbpedia.org/resource/Social_justice
359,AHSC,311,Respecting Diversity in Human Relations,critical thinking,http://dbpedia.org/resource/Critical_thinking
360,AHSC,312,Sexuality in Human Relations,psychosocial,http://dbpedia.org/resource/Psychosocial
361,AHSC,312,Sexuality in Human Relations,expression,http://dbpedia.org/resource/Emotional_expression
362,AHSC,312,Sexuality in Human Relations,sexually transmitted diseases,http://dbpedia.org/resource/Sexually_transmitted_infection
363,AHSC,312,Sexuality in Human Relations,emotion,http://dbpedia.org/resource/Emotion
364,AHSC,385,Social Psychology of Leisure,Social Psychology,http://dbpedia.org/resource/Social_psychology
365,AHSC,444,The Older Adult and Leisure,cognitive,http://dbpedia.org/resource/Cognition
366,AHSC,384,Therapeutic Recreation: Cognitive Disabilities and Illness,cognitive,http://dbpedia.org/resource/Cognition
367,AHSC,384,Therapeutic Recreation: Cognitive Disabilities and Illness,etiology,http://dbpedia.org/resource/Etiology
368,AHSC,310,Tourism in Canada,Canada,http://dbpedia.org/resource/Canada
369,AHSC,310,Tourism in Canada,tourism,http://dbpedia.org/resource/Tourism
370,AHSC,310,Tourism in Canada,business travel,http://dbpedia.org/resource/Business_travel
371,AHSC,310,Tourism in Canada,economics,http://dbpedia.org/resource/Economics
372,AHSC,310,Tourism in Canada,market segmentation,http://dbpedia.org/resource/Market_segmentation
373,ANTH,378,The Family,evolution,http://dbpedia.org/resource/Evolution
374,ANTH,378,The Family,kinship,http://dbpedia.org/resource/Kinship
375,ANTH,378,The Family,modern family,http://dbpedia.org/resource/Modern_Family
376,ANTH,430,Development Debates,poverty,http://dbpedia.org/resource/Poverty
377,ANTH,430,Development Debates,national debt,http://dbpedia.org/resource/Government_debt
378,ANTH,430,Development Debates,urbanization,http://dbpedia.org/resource/Urbanization
379,ANTH,430,Development Debates,Third World,http://dbpedia.org/resource/Third_World
380,ANTH,252,Food and Culture,domestication,http://dbpedia.org/resource/Domestication
381,ANTH,252,Food and Culture,cuisine,http://dbpedia.org/resource/Cuisine
382,ANTH,252,Food and Culture,political economy,http://dbpedia.org/resource/Political_economy
383,ANTH,303,Indigenous Resurgence,Americas,http://dbpedia.org/resource/Americas
384,ANTH,303,Indigenous Resurgence,Australia,http://dbpedia.org/resource/Australia
385,ANTH,303,Indigenous Resurgence,New Zealand,http://dbpedia.org/resource/New_Zealand
386,ANTH,303,Indigenous Resurgence,urbanization,http://dbpedia.org/resource/Urbanization
387,ANTH,474,The Body Social,body image,http://dbpedia.org/resource/Body_image
388,ANTH,474,The Body Social,self-esteem,http://dbpedia.org/resource/Self-esteem
389,ANTH,474,The Body Social,body language,http://dbpedia.org/resource/Body_language
390,ANTH,449,The Culture of Touch,urban design,http://dbpedia.org/resource/Urban_design
391,ANTH,462,The New Imperialism,New Imperialism,http://dbpedia.org/resource/New_Imperialism
392,ANTH,462,The New Imperialism,anthropology,http://dbpedia.org/resource/Anthropology
393,ANTH,462,The New Imperialism,sociology,http://dbpedia.org/resource/Sociology
394,ANTH,462,The New Imperialism,nation-building,http://dbpedia.org/resource/Nation-building
395,ANTH,462,The New Imperialism,counterinsurgency,http://dbpedia.org/resource/Counter-insurgency
396,ANTH,462,The New Imperialism,humanitarian intervention,http://dbpedia.org/resource/Humanitarian_intervention
397,ANTH,462,The New Imperialism,social sciences,http://dbpedia.org/resource/Social_science
398,ANTH,462,The New Imperialism,soft power,http://dbpedia.org/resource/Soft_power
399,ANTH,462,The New Imperialism,hegemony,http://dbpedia.org/resource/Hegemony
400,ANTH,462,The New Imperialism,capital accumulation,http://dbpedia.org/resource/Capital_accumulation
401,ANTH,277,Contemporary Issues in Economy Society and Biodiversity,capitalist,http://dbpedia.org/resource/Capitalism
402,ANTH,277,Contemporary Issues in Economy Society and Biodiversity,geography,http://dbpedia.org/resource/Geography
403,ANTH,380,Contemporary Issues in Human Rights,human rights,http://dbpedia.org/resource/Human_rights
404,ANTH,380,Contemporary Issues in Human Rights,international,http://dbpedia.org/resource/International_law
405,ANTH,381,Ethnic Communities in Canada,Canada,http://dbpedia.org/resource/Canada
406,ANTH,381,Ethnic Communities in Canada,minority-majority,http://dbpedia.org/resource/Majority_minority
407,ANTH,384,Food and Sustainability,Sustainability,http://dbpedia.org/resource/Sustainability
408,ANTH,384,Food and Sustainability,sustainable food system,http://dbpedia.org/resource/Sustainability
409,ANTH,276,Gender and Society,social construction,http://dbpedia.org/resource/Social_constructionism
410,ANTH,285,Introduction to Law and Society,Canada,http://dbpedia.org/resource/Canada
411,ANTH,285,Introduction to Law and Society,political science,http://dbpedia.org/resource/Political_science
412,ANTH,285,Introduction to Law and Society,anthropology,http://dbpedia.org/resource/Anthropology
413,ANTH,285,Introduction to Law and Society,sociology,http://dbpedia.org/resource/Sociology
414,ANTH,285,Introduction to Law and Society,philosophy,http://dbpedia.org/resource/Philosophy
415,ANTH,343,Media Ethnographies,radio,http://dbpedia.org/resource/Radio
416,ANTH,343,Media Ethnographies,cinema,http://dbpedia.org/resource/Filmmaking
417,ANTH,343,Media Ethnographies,ethnographic,http://dbpedia.org/resource/Ethnography
418,ANTH,475,Men and Masculinities,masculinity,http://dbpedia.org/resource/Masculinity
419,ANTH,475,Men and Masculinities,feminism,http://dbpedia.org/resource/Feminism
420,ANTH,475,Men and Masculinities,humanism,http://dbpedia.org/resource/Humanism
421,ANTH,483,Nationalism and Racism,Nationalism,http://dbpedia.org/resource/Nationalism
422,ANTH,483,Nationalism and Racism,racism,http://dbpedia.org/resource/Racism
423,ANTH,322,Popular Culture in the Middle East,Middle East,http://dbpedia.org/resource/Middle_East
424,ANTH,322,Popular Culture in the Middle East,social forces,http://dbpedia.org/resource/Social_Forces
425,ANTH,322,Popular Culture in the Middle East,mass media,http://dbpedia.org/resource/Mass_media
426,ANTH,322,Popular Culture in the Middle East,dance,http://dbpedia.org/resource/Dance
427,ANTH,230,Race and Ethnic Relations,Ethnic group,http://dbpedia.org/resource/Ethnic_group
428,ANTH,375,Social Construction of Sexualities,human sexuality,http://dbpedia.org/resource/Human_sexuality
429,ANTH,375,Social Construction of Sexualities,social forces,http://dbpedia.org/resource/Social_Forces
430,ANTH,450,Social Economy and Sustainable Futures,social economy,http://dbpedia.org/resource/Social_economy
431,ANTH,450,Social Economy and Sustainable Futures,neoliberal,http://dbpedia.org/resource/Neoliberalism
432,ANTH,484,Surveillance Studies,public health,http://dbpedia.org/resource/Public_health
433,ANTH,484,Surveillance Studies,city,http://dbpedia.org/resource/City
434,ANTH,433,Theories of Identity,racism,http://dbpedia.org/resource/Racism
435,ANTH,433,Theories of Identity,multiculturalism,http://dbpedia.org/resource/Multiculturalism
436,ANTH,433,Theories of Identity,diaspora,http://dbpedia.org/resource/Diaspora
437,ANTH,433,Theories of Identity,transnationalism,http://dbpedia.org/resource/Transnationalism
438,ANTH,433,Theories of Identity,anthropology,http://dbpedia.org/resource/Anthropology
439,ANTH,433,Theories of Identity,sociology,http://dbpedia.org/resource/Sociology
440,ANTH,355,Urban Regions,Third World,http://dbpedia.org/resource/Third_World
441,ANTH,349,Youth: Anthropological and Sociological Perspectives,interact,http://dbpedia.org/resource/Interaction
442,ANTH,499,Advanced Topics in Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
443,ANTH,498,Advanced Topics in Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
444,ANTH,270,Anthropology and Contemporary Issues,Anthropology,http://dbpedia.org/resource/Anthropology
445,ANTH,270,Anthropology and Contemporary Issues,folk,http://dbpedia.org/resource/Folklore
446,ANTH,302,Art Aesthetics and Anthropology,Aesthetics,http://dbpedia.org/resource/Aesthetics
447,ANTH,302,Art Aesthetics and Anthropology,Anthropology,http://dbpedia.org/resource/Anthropology
448,ANTH,302,Art Aesthetics and Anthropology,American,http://dbpedia.org/resource/United_States
449,ANTH,302,Art Aesthetics and Anthropology,Melanesian,http://dbpedia.org/resource/Melanesians
450,ANTH,472,Childhood and Youth,American,http://dbpedia.org/resource/United_States
451,ANTH,472,Childhood and Youth,Melanesian,http://dbpedia.org/resource/Melanesians
452,ANTH,272,Comparative Culture,cultural anthropology,http://dbpedia.org/resource/Cultural_anthropology
453,ANTH,272,Comparative Culture,comparative method,http://dbpedia.org/resource/Historical_linguistics
454,ANTH,379,Cross-Cultural Perspectives on Gender,ethnographic,http://dbpedia.org/resource/Ethnography
455,ANTH,379,Cross-Cultural Perspectives on Gender,social construction,http://dbpedia.org/resource/Social_constructionism
